"DateTime","RaceRoom Racing Experience ","Assetto Corsa","iRacing","rFactor 2","Project CARS 2","Assetto Corsa Competizione","Automobilista 2","Forza Motorsport"
"2021-09-15 00:00:00",1077,7510,177,795,816,3657,264,
"2021-09-16 00:00:00",1121,7695,197,812,828,3924,248,
"2021-09-17 00:00:00",1116,7773,178,790,931,3639,273,
"2021-09-18 00:00:00",1078,8459,206,778,1104,3511,317,
"2021-09-19 00:00:00",1266,8738,198,952,1148,3787,401,
"2021-09-20 00:00:00",1132,7594,192,841,862,4001,275,
"2021-09-21 00:00:00",1091,7469,178,839,851,3973,299,
"2021-09-22 00:00:00",1076,7474,163,875,880,3679,282,
"2021-09-23 00:00:00",1201,7476,169,827,903,3663,258,
"2021-09-24 00:00:00",1113,7786,160,818,980,3517,293,
"2021-09-25 00:00:00",1070,8137,179,712,1046,3635,318,
"2021-09-26 00:00:00",1161,8415,209,879,1097,3675,313,
"2021-09-27 00:00:00",1112,7592,169,870,822,3934,265,
"2021-09-28 00:00:00",1081,7373,185,868,849,3710,268,
"2021-09-29 00:00:00",1157,7388,174,844,871,3492,243,
"2021-09-30 00:00:00",1147,7563,193,867,966,3757,275,
"2021-10-01 00:00:00",1101,7845,158,867,1132,3448,306,
"2021-10-02 00:00:00",1098,8256,251,941,1203,3626,437,
"2021-10-03 00:00:00",1195,8542,189,963,1283,3992,528,
"2021-10-04 00:00:00",1124,7521,161,866,974,4117,363,
"2021-10-05 00:00:00",1023,7355,187,895,922,3931,383,
"2021-10-06 00:00:00",1045,7402,169,836,866,3410,359,
"2021-10-07 00:00:00",1027,7429,149,913,940,3514,319,
"2021-10-08 00:00:00",1001,7766,142,845,878,3423,332,
"2021-10-09 00:00:00",996,8438,183,877,1109,3774,343,
"2021-10-10 00:00:00",1111,8622,198,859,1061,4068,392,
"2021-10-11 00:00:00",1100,8051,165,847,951,4231,441,
"2021-10-12 00:00:00",1009,7747,161,856,898,4012,427,
"2021-10-13 00:00:00",1012,7733,153,813,922,3846,395,
"2021-10-14 00:00:00",1037,7669,171,870,948,3850,356,
"2021-10-15 00:00:00",1043,7905,155,770,982,3704,393,
"2021-10-16 00:00:00",1031,8562,201,877,1086,3608,412,
"2021-10-17 00:00:00",1197,8481,179,924,1167,4030,454,
"2021-10-18 00:00:00",1096,7449,156,897,852,4088,388,
"2021-10-19 00:00:00",1002,7391,178,798,782,3798,369,
"2021-10-20 00:00:00",1016,7664,165,880,856,3698,355,
"2021-10-21 00:00:00",1098,7858,179,955,952,3801,352,
"2021-10-22 00:00:00",1096,8388,147,831,983,3608,355,
"2021-10-23 00:00:00",1035,8755,196,769,1142,3651,341,
"2021-10-24 00:00:00",1122,9065,181,834,1099,3683,375,
"2021-10-25 00:00:00",1083,7967,170,821,872,3838,306,
"2021-10-26 00:00:00",1029,7950,178,797,860,3762,292,
"2021-10-27 00:00:00",952,7770,182,798,855,3629,325,
"2021-10-28 00:00:00",988,8154,179,836,907,3860,340,
"2021-10-29 00:00:00",975,9281,160,924,964,3744,391,
"2021-10-30 00:00:00",1005,10154,215,920,1075,4143,477,
"2021-10-31 00:00:00",1239,10535,180,1036,1115,3907,569,
"2021-11-01 00:00:00",1116,9520,169,967,835,4255,451,
"2021-11-02 00:00:00",926,8800,204,915,827,3911,401,
"2021-11-03 00:00:00",936,8500,172,838,827,4066,366,
"2021-11-04 00:00:00",1034,8543,167,889,953,3888,362,
"2021-11-05 00:00:00",984,8584,173,820,858,3624,345,
"2021-11-06 00:00:00",995,8882,233,864,1043,3732,381,
"2021-11-07 00:00:00",1125,8961,183,854,1069,3654,433,
"2021-11-08 00:00:00",993,7565,148,777,823,3868,376,
"2021-11-09 00:00:00",924,6905,165,706,723,3586,311,
"2021-11-10 00:00:00",936,7084,147,765,746,3490,281,
"2021-11-11 00:00:00",995,7440,146,755,792,3555,342,
"2021-11-12 00:00:00",966,7272,135,769,845,3273,346,
"2021-11-13 00:00:00",1049,7943,171,855,1015,3484,375,
"2021-11-14 00:00:00",1079,7829,178,844,937,3395,391,
"2021-11-15 00:00:00",959,6751,157,843,770,3752,354,
"2021-11-16 00:00:00",956,6653,165,778,716,3651,295,
"2021-11-17 00:00:00",908,6611,177,824,727,3670,319,
"2021-11-18 00:00:00",990,7014,167,799,812,3682,305,
"2021-11-19 00:00:00",936,7298,162,835,809,3502,329,
"2021-11-20 00:00:00",989,7733,181,905,1036,3870,344,
"2021-11-21 00:00:00",1059,7898,203,878,964,3794,388,
"2021-11-22 00:00:00",1057,6824,192,747,666,3959,372,
"2021-11-23 00:00:00",946,6706,164,726,731,3401,284,
"2021-11-24 00:00:00",902,7237,155,837,779,7223,292,
"2021-11-25 00:00:00",1019,8093,169,746,951,6349,346,
"2021-11-26 00:00:00",956,8703,174,841,1030,5869,400,
"2021-11-27 00:00:00",1038,9119,201,852,1115,5547,922,
"2021-11-28 00:00:00",1182,9106,193,1006,1046,5593,988,
"2021-11-29 00:00:00",1003,7858,165,794,821,5542,782,
"2021-11-30 00:00:00",961,7820,182,792,828,5172,701,
"2021-12-01 00:00:00",851,7817,164,770,806,5071,676,
"2021-12-02 00:00:00",904,7757,153,780,847,5041,583,
"2021-12-03 00:00:00",948,8144,157,720,893,5166,800,
"2021-12-04 00:00:00",1031,8875,232,835,1027,5078,904,
"2021-12-05 00:00:00",939,8178,149,785,900,4417,839,
"2021-12-06 00:00:00",946,7462,154,814,867,5117,585,
"2021-12-07 00:00:00",974,7690,228,740,761,4864,610,
"2021-12-08 00:00:00",1009,7728,246,864,795,4739,539,
"2021-12-09 00:00:00",971,7363,232,765,815,4603,527,
"2021-12-10 00:00:00",940,8231,202,829,874,4674,629,
"2021-12-11 00:00:00",991,8728,231,954,1025,4854,648,
"2021-12-12 00:00:00",1105,8521,209,928,955,4298,638,
"2021-12-13 00:00:00",1003,7444,193,709,775,4969,519,
"2021-12-14 00:00:00",1016,7453,254,756,799,4645,485,
"2021-12-15 00:00:00",895,7565,234,788,793,4347,531,
"2021-12-16 00:00:00",1035,7678,207,736,833,4284,437,
"2021-12-17 00:00:00",986,8039,228,768,922,4285,500,
"2021-12-18 00:00:00",1064,8802,265,838,1055,4877,575,
"2021-12-19 00:00:00",1188,8815,250,911,1023,4767,608,
"2021-12-20 00:00:00",1114,7925,239,659,862,4256,494,
"2021-12-21 00:00:00",1017,7952,250,621,863,4321,482,
"2021-12-22 00:00:00",1012,8126,242,706,891,4077,469,
"2021-12-23 00:00:00",1134,8680,239,716,962,4335,643,
"2021-12-24 00:00:00",883,8499,169,530,938,3126,509,
"2021-12-25 00:00:00",1075,10568,223,524,1088,3481,567,
"2021-12-26 00:00:00",1169,10293,251,706,1175,4303,713,
"2021-12-27 00:00:00",1124,10173,249,734,1112,5070,677,
"2021-12-28 00:00:00",1137,10017,270,723,1122,5088,678,
"2021-12-29 00:00:00",1120,10205,250,747,1160,5011,691,
"2021-12-30 00:00:00",1074,10116,257,754,1220,5276,707,
"2021-12-31 00:00:00",959,9297,175,536,1140,4007,677,
"2022-01-01 00:00:00",1014,9567,262,606,1120,4310,741,
"2022-01-02 00:00:00",1269,9871,262,813,1128,5542,775,
"2022-01-03 00:00:00",1115,9124,250,741,989,5218,726,
"2022-01-04 00:00:00",1052,9094,234,739,960,5290,688,
"2022-01-05 00:00:00",1099,9094,230,823,899,5066,696,
"2022-01-06 00:00:00",1127,9412,235,828,942,5113,675,
"2022-01-07 00:00:00",1139,9801,234,860,1042,5279,692,
"2022-01-08 00:00:00",1209,10496,293,952,1188,5603,752,
"2022-01-09 00:00:00",1179,10036,274,1038,1080,5616,777,
"2022-01-10 00:00:00",1104,8409,240,888,897,5116,551,
"2022-01-11 00:00:00",1013,8740,277,812,824,5267,573,
"2022-01-12 00:00:00",880,8300,224,825,797,5100,552,
"2022-01-13 00:00:00",1020,8547,258,900,870,5122,509,
"2022-01-14 00:00:00",1226,9243,254,968,897,5262,591,
"2022-01-15 00:00:00",1331,10106,338,1404,1158,5550,661,
"2022-01-16 00:00:00",1379,10025,286,1323,1120,6000,729,
"2022-01-17 00:00:00",1262,9047,299,1023,882,5766,554,
"2022-01-18 00:00:00",1097,8578,271,985,782,5530,521,
"2022-01-19 00:00:00",1192,8495,272,945,801,5368,591,
"2022-01-20 00:00:00",1160,8726,249,951,922,4976,552,
"2022-01-21 00:00:00",1234,9385,296,952,1016,5496,565,
"2022-01-22 00:00:00",1393,9978,566,1175,1171,5555,668,
"2022-01-23 00:00:00",1391,10025,409,1234,1158,5794,693,
"2022-01-24 00:00:00",1236,8571,250,1062,837,5475,506,
"2022-01-25 00:00:00",1143,8830,245,971,835,5362,513,
"2022-01-26 00:00:00",1215,8486,236,1015,778,5293,498,
"2022-01-27 00:00:00",1213,8786,222,1660,842,5359,469,
"2022-01-28 00:00:00",1240,9521,224,1563,909,5357,562,
"2022-01-29 00:00:00",1485,10750,271,1703,1146,5378,634,
"2022-01-30 00:00:00",1422,10473,261,1670,1159,6128,681,
"2022-01-31 00:00:00",1177,9061,230,1394,903,5822,506,
"2022-02-01 00:00:00",1158,9033,232,1417,871,6015,791,
"2022-02-02 00:00:00",1186,9236,230,1402,867,5612,768,
"2022-02-03 00:00:00",1075,9468,231,1423,955,5544,770,
"2022-02-04 00:00:00",1208,9349,212,1316,928,5403,740,
"2022-02-05 00:00:00",1311,9840,261,1404,1044,5529,739,
"2022-02-06 00:00:00",1274,9977,267,1648,1081,5716,867,
"2022-02-07 00:00:00",1150,8334,212,1769,822,5428,556,
"2022-02-08 00:00:00",1078,8319,209,1450,800,5323,549,
"2022-02-09 00:00:00",1033,8262,221,1341,764,5276,510,
"2022-02-10 00:00:00",1048,8359,204,1205,873,5139,564,
"2022-02-11 00:00:00",1067,8870,193,1217,849,4864,577,
"2022-02-12 00:00:00",1065,9361,319,1290,1024,5085,647,
"2022-02-13 00:00:00",1324,9652,223,1464,991,5635,695,
"2022-02-14 00:00:00",1043,7677,186,1029,665,4635,432,
"2022-02-15 00:00:00",987,7963,209,1111,691,5421,474,
"2022-02-16 00:00:00",1054,8084,215,1136,741,5014,468,
"2022-02-17 00:00:00",993,8214,229,1003,808,4752,547,
"2022-02-18 00:00:00",987,8941,226,1081,820,4946,551,
"2022-02-19 00:00:00",990,9293,274,1135,943,5000,519,
"2022-02-20 00:00:00",1113,9572,243,1263,979,5378,576,
"2022-02-21 00:00:00",978,8411,211,1128,765,5209,450,
"2022-02-22 00:00:00",953,8279,197,1009,714,4789,437,
"2022-02-23 00:00:00",835,8169,191,1009,675,4846,424,
"2022-02-24 00:00:00",853,7787,160,812,727,4369,416,
"2022-02-25 00:00:00",819,7960,168,923,722,4384,460,
"2022-02-26 00:00:00",850,8643,202,1054,891,4154,419,
"2022-02-27 00:00:00",909,8427,175,983,839,4855,470,
"2022-02-28 00:00:00",927,7676,155,847,648,4498,402,
"2022-03-01 00:00:00",817,7510,172,827,621,4505,399,
"2022-03-02 00:00:00",794,7480,152,839,649,4280,359,
"2022-03-03 00:00:00",718,7814,171,777,721,4304,402,
"2022-03-04 00:00:00",776,8075,169,851,696,4184,415,
"2022-03-05 00:00:00",919,9021,213,952,886,4464,423,
"2022-03-06 00:00:00",883,9256,204,955,902,4685,503,
"2022-03-07 00:00:00",888,7949,147,932,697,4425,449,
"2022-03-08 00:00:00",795,7902,161,789,711,4314,493,
"2022-03-09 00:00:00",781,8112,156,841,695,4248,447,
"2022-03-10 00:00:00",791,8201,161,921,720,4167,516,
"2022-03-11 00:00:00",964,8841,157,897,781,4281,565,
"2022-03-12 00:00:00",1004,9873,201,1003,979,4722,570,
"2022-03-13 00:00:00",1104,9657,211,1069,981,5099,664,
"2022-03-14 00:00:00",1055,8233,166,769,729,4607,447,
"2022-03-15 00:00:00",966,8016,255,929,710,4666,446,
"2022-03-16 00:00:00",973,8222,224,798,708,4364,423,
"2022-03-17 00:00:00",877,8441,222,851,763,4619,507,
"2022-03-18 00:00:00",907,8769,195,858,830,4256,471,
"2022-03-19 00:00:00",1014,9642,267,878,1003,4180,513,
"2022-03-20 00:00:00",960,9935,243,1045,952,4743,594,
"2022-03-21 00:00:00",905,8498,235,1013,750,4653,427,
"2022-03-22 00:00:00",824,8355,217,944,740,4401,458,
"2022-03-23 00:00:00",800,8214,199,927,739,6623,389,
"2022-03-24 00:00:00",824,8527,218,863,758,5611,452,
"2022-03-25 00:00:00",818,8863,198,839,793,5617,473,
"2022-03-26 00:00:00",853,9687,356,935,910,5159,464,
"2022-03-27 00:00:00",787,9533,260,892,847,5026,533,
"2022-03-28 00:00:00",935,8471,184,987,707,5871,448,
"2022-03-29 00:00:00",825,8576,207,945,693,5703,442,
"2022-03-30 00:00:00",924,8894,208,1025,761,6107,478,
"2022-03-31 00:00:00",811,9272,216,1012,839,6164,511,
"2022-04-01 00:00:00",998,9646,212,924,848,5977,503,
"2022-04-02 00:00:00",1025,10103,255,1029,1023,6136,567,
"2022-04-03 00:00:00",949,10281,230,1110,1033,6561,667,
"2022-04-04 00:00:00",908,8730,192,961,752,6477,529,
"2022-04-05 00:00:00",869,8786,216,892,721,5855,482,
"2022-04-06 00:00:00",809,8800,196,917,700,5851,489,
"2022-04-07 00:00:00",891,9195,217,894,796,5624,563,
"2022-04-08 00:00:00",823,9497,197,881,858,5547,572,
"2022-04-09 00:00:00",921,10195,315,880,989,5495,919,
"2022-04-10 00:00:00",949,10103,216,880,894,5674,932,
"2022-04-11 00:00:00",950,9476,182,877,753,5918,754,
"2022-04-12 00:00:00",839,10155,195,877,704,5156,691,
"2022-04-13 00:00:00",814,10516,149,915,745,5224,611,
"2022-04-14 00:00:00",812,10832,172,947,768,5335,704,
"2022-04-15 00:00:00",864,11617,175,916,875,5076,731,
"2022-04-16 00:00:00",777,11596,181,939,866,4687,712,
"2022-04-17 00:00:00",867,12070,187,953,892,5062,802,
"2022-04-18 00:00:00",853,11391,181,951,788,5188,608,
"2022-04-19 00:00:00",822,10298,199,945,742,5098,588,
"2022-04-20 00:00:00",721,10008,197,879,696,5100,598,
"2022-04-21 00:00:00",789,10241,189,875,773,5222,692,
"2022-04-22 00:00:00",854,10729,199,881,811,5151,733,
"2022-04-23 00:00:00",858,10925,285,829,970,5274,781,
"2022-04-24 00:00:00",930,11108,244,983,952,5887,909,
"2022-04-25 00:00:00",887,9740,179,947,743,5483,659,
"2022-04-26 00:00:00",875,9361,178,944,675,5018,657,
"2022-04-27 00:00:00",935,9264,178,879,712,4994,654,
"2022-04-28 00:00:00",763,9253,166,959,777,5035,645,
"2022-04-29 00:00:00",847,9626,150,1007,811,4823,660,
"2022-04-30 00:00:00",861,10320,192,1055,906,4671,731,
"2022-05-01 00:00:00",992,10483,189,1039,894,5201,813,
"2022-05-02 00:00:00",885,9028,175,971,749,5317,676,
"2022-05-03 00:00:00",878,9062,177,990,667,5032,638,
"2022-05-04 00:00:00",890,8910,182,846,713,4901,608,
"2022-05-05 00:00:00",809,9112,166,897,711,5277,621,
"2022-05-06 00:00:00",826,9623,160,816,746,6181,640,
"2022-05-07 00:00:00",856,10361,226,841,877,6488,758,
"2022-05-08 00:00:00",854,10717,206,926,844,7091,823,
"2022-05-09 00:00:00",860,9180,156,1336,710,5781,660,
"2022-05-10 00:00:00",825,9076,163,1248,699,5372,630,
"2022-05-11 00:00:00",847,8875,171,1142,628,5220,611,
"2022-05-12 00:00:00",799,8753,168,1134,698,5631,572,
"2022-05-13 00:00:00",861,9138,147,1052,733,5248,616,
"2022-05-14 00:00:00",790,9436,206,989,829,5095,603,
"2022-05-15 00:00:00",857,9872,181,1201,825,5538,743,
"2022-05-16 00:00:00",839,8836,169,1185,709,5387,560,
"2022-05-17 00:00:00",779,8612,185,1101,650,5143,519,
"2022-05-18 00:00:00",765,8885,169,1053,630,4815,538,
"2022-05-19 00:00:00",987,8925,169,985,715,4855,545,
"2022-05-20 00:00:00",1570,9277,161,1004,744,4642,592,
"2022-05-21 00:00:00",1440,9845,165,1021,856,4340,566,
"2022-05-22 00:00:00",1511,10179,182,1095,839,5185,635,
"2022-05-23 00:00:00",1391,9960,164,1117,745,4987,548,
"2022-05-24 00:00:00",1343,11080,179,1165,681,5122,625,
"2022-05-25 00:00:00",1348,11627,180,1090,741,4456,627,
"2022-05-26 00:00:00",1269,11411,179,1038,768,4451,631,
"2022-05-27 00:00:00",1358,11909,170,1046,818,4284,690,
"2022-05-28 00:00:00",1253,12780,210,1146,874,3839,701,
"2022-05-29 00:00:00",1405,13286,156,1075,855,4748,740,
"2022-05-30 00:00:00",1442,12979,187,1170,847,5366,701,
"2022-05-31 00:00:00",1147,11505,186,1144,797,5218,620,
"2022-06-01 00:00:00",1166,10780,158,1011,783,4740,546,
"2022-06-02 00:00:00",1074,10486,158,991,794,4571,578,
"2022-06-03 00:00:00",1094,10847,144,981,781,4430,557,
"2022-06-04 00:00:00",992,10647,215,1009,834,4287,581,
"2022-06-05 00:00:00",1122,11147,188,1013,860,5300,732,
"2022-06-06 00:00:00",1026,9853,149,980,757,4705,567,
"2022-06-07 00:00:00",918,10139,239,978,720,5040,546,
"2022-06-08 00:00:00",989,10224,164,952,729,4501,565,
"2022-06-09 00:00:00",927,10190,146,1045,728,4722,547,
"2022-06-10 00:00:00",857,10273,150,896,760,4180,568,
"2022-06-11 00:00:00",837,10427,169,925,898,4034,546,
"2022-06-12 00:00:00",890,10906,159,1176,920,4524,647,
"2022-06-13 00:00:00",896,10044,178,1031,817,4978,479,
"2022-06-14 00:00:00",786,9663,242,947,730,4605,455,
"2022-06-15 00:00:00",831,9578,189,903,696,4339,465,
"2022-06-16 00:00:00",843,9737,182,866,793,4509,548,
"2022-06-17 00:00:00",799,9422,183,818,694,3845,492,
"2022-06-18 00:00:00",727,9509,241,872,756,3934,477,
"2022-06-19 00:00:00",780,9626,162,794,816,4081,531,
"2022-06-20 00:00:00",909,9689,203,1022,722,4874,447,
"2022-06-21 00:00:00",800,9570,187,909,648,4446,463,
"2022-06-22 00:00:00",811,9214,158,835,621,4009,465,
"2022-06-23 00:00:00",668,9013,142,856,693,4154,470,
"2022-06-24 00:00:00",789,9899,139,956,757,3737,536,
"2022-06-25 00:00:00",814,10288,164,994,916,3938,517,
"2022-06-26 00:00:00",857,10856,167,989,970,4600,607,
"2022-06-27 00:00:00",906,10465,158,907,872,4502,452,
"2022-06-28 00:00:00",815,9947,147,873,744,4369,475,
"2022-06-29 00:00:00",773,9890,137,781,751,4146,523,
"2022-06-30 00:00:00",728,9948,144,778,845,5411,506,
"2022-07-01 00:00:00",666,9788,144,699,759,4771,669,
"2022-07-02 00:00:00",678,9939,176,768,850,4501,641,
"2022-07-03 00:00:00",720,10379,151,781,810,4625,714,
"2022-07-04 00:00:00",756,10720,161,906,805,5219,594,
"2022-07-05 00:00:00",730,10493,157,891,793,4853,581,
"2022-07-06 00:00:00",732,10289,182,897,757,4569,578,
"2022-07-07 00:00:00",719,9969,149,849,812,4638,570,
"2022-07-08 00:00:00",669,9402,155,768,749,4125,542,
"2022-07-09 00:00:00",674,9461,187,767,785,4085,598,
"2022-07-10 00:00:00",728,10026,180,945,798,4485,638,
"2022-07-11 00:00:00",729,9135,148,949,670,4484,523,
"2022-07-12 00:00:00",655,8946,151,752,646,3950,523,
"2022-07-13 00:00:00",663,8761,132,781,646,3798,428,
"2022-07-14 00:00:00",696,8709,130,819,688,3911,474,
"2022-07-15 00:00:00",685,8894,128,792,676,3752,475,
"2022-07-16 00:00:00",731,9102,165,773,777,3892,497,
"2022-07-17 00:00:00",693,9429,178,826,760,4145,567,
"2022-07-18 00:00:00",624,8539,139,761,600,3768,378,
"2022-07-19 00:00:00",587,8372,152,699,575,3332,386,
"2022-07-20 00:00:00",657,8328,154,724,564,3537,420,
"2022-07-21 00:00:00",690,8474,159,828,620,3878,465,
"2022-07-22 00:00:00",618,8410,155,791,685,3711,486,
"2022-07-23 00:00:00",617,8740,291,828,745,3690,513,
"2022-07-24 00:00:00",688,8995,209,846,711,3812,495,
"2022-07-25 00:00:00",692,8590,151,800,608,4104,427,
"2022-07-26 00:00:00",732,8637,170,806,623,3978,512,
"2022-07-27 00:00:00",712,8645,141,737,618,3858,418,
"2022-07-28 00:00:00",704,9162,136,764,646,3938,484,
"2022-07-29 00:00:00",810,9167,132,637,642,3926,435,
"2022-07-30 00:00:00",656,10088,151,659,709,3862,445,
"2022-07-31 00:00:00",670,10627,155,738,740,4575,505,
"2022-08-01 00:00:00",661,9712,174,725,667,4602,434,
"2022-08-02 00:00:00",601,9329,372,715,644,4164,454,
"2022-08-03 00:00:00",604,8834,348,611,593,3864,398,
"2022-08-04 00:00:00",635,8704,164,631,571,3927,443,
"2022-08-05 00:00:00",617,8881,182,651,659,3582,411,
"2022-08-06 00:00:00",589,9407,220,673,713,3828,479,
"2022-08-07 00:00:00",644,9769,182,827,707,4152,492,
"2022-08-08 00:00:00",619,8919,158,946,631,4218,401,
"2022-08-09 00:00:00",554,8793,407,868,615,3894,396,
"2022-08-10 00:00:00",554,8597,361,930,566,3744,339,
"2022-08-11 00:00:00",649,8422,280,798,607,3788,368,
"2022-08-12 00:00:00",640,8341,158,709,607,3365,399,
"2022-08-13 00:00:00",598,8966,175,864,681,3280,462,
"2022-08-14 00:00:00",629,9446,223,822,708,3789,513,
"2022-08-15 00:00:00",759,8962,164,805,604,3958,449,
"2022-08-16 00:00:00",635,8731,408,734,553,3769,457,
"2022-08-17 00:00:00",686,8940,348,811,592,3897,445,
"2022-08-18 00:00:00",642,8855,374,750,608,4004,471,
"2022-08-19 00:00:00",589,8916,230,764,620,3732,427,
"2022-08-20 00:00:00",640,9605,269,796,718,3759,541,
"2022-08-21 00:00:00",743,9960,220,881,751,4175,583,
"2022-08-22 00:00:00",647,9148,323,789,563,4008,460,
"2022-08-23 00:00:00",608,8945,359,825,599,3901,462,
"2022-08-24 00:00:00",625,8662,391,764,577,3846,407,
"2022-08-25 00:00:00",615,8758,181,766,596,3822,435,
"2022-08-26 00:00:00",644,9011,177,822,655,3584,447,
"2022-08-27 00:00:00",657,9513,177,952,712,3658,1306,
"2022-08-28 00:00:00",717,9931,175,931,762,4089,1136,
"2022-08-29 00:00:00",743,9162,154,816,641,4323,983,
"2022-08-30 00:00:00",656,9185,391,832,623,4072,824,
"2022-08-31 00:00:00",773,9020,296,831,588,3959,765,
"2022-09-01 00:00:00",767,9093,161,930,638,4026,847,
"2022-09-02 00:00:00",701,9624,389,785,661,3830,829,
"2022-09-03 00:00:00",718,10193,217,900,746,3707,869,
"2022-09-04 00:00:00",848,10417,204,1019,730,4245,918,
"2022-09-05 00:00:00",767,10349,197,982,653,4490,865,
"2022-09-06 00:00:00",662,9051,361,883,545,3856,756,
"2022-09-07 00:00:00",725,9245,290,835,547,3926,793,
"2022-09-08 00:00:00",881,9263,163,846,590,3961,829,
"2022-09-09 00:00:00",727,9654,151,738,629,3913,754,
"2022-09-10 00:00:00",823,10499,170,738,763,3684,857,
"2022-09-11 00:00:00",937,10865,178,995,825,4291,988,
"2022-09-12 00:00:00",768,9251,165,836,593,4420,683,
"2022-09-13 00:00:00",681,9110,445,846,566,4079,665,
"2022-09-14 00:00:00",741,8991,347,810,538,4038,658,
"2022-09-15 00:00:00",729,9496,359,898,587,4296,676,
"2022-09-16 00:00:00",728,11253,206,781,634,4032,720,
"2022-09-17 00:00:00",799,12230,245,875,799,4728,768,
"2022-09-18 00:00:00",872,12688,234,976,779,4838,821,
"2022-09-19 00:00:00",782,11393,187,816,595,4845,609,
"2022-09-20 00:00:00",700,11020,463,959,566,4698,627,
"2022-09-21 00:00:00",680,11007,408,886,520,4373,531,
"2022-09-22 00:00:00",736,10814,179,777,575,4303,664,
"2022-09-23 00:00:00",743,10980,367,716,606,4117,590,
"2022-09-24 00:00:00",769,11553,216,852,751,4137,673,
"2022-09-25 00:00:00",871,11708,205,883,749,4856,742,
"2022-09-26 00:00:00",752,10260,179,848,590,4296,545,
"2022-09-27 00:00:00",728,10048,446,884,558,4380,622,
"2022-09-28 00:00:00",792,10087,314,941,517,3996,543,
"2022-09-29 00:00:00",773,10326,198,975,542,4050,603,
"2022-09-30 00:00:00",698,10570,173,847,602,3829,565,
"2022-10-01 00:00:00",770,11498,195,982,751,4016,625,
"2022-10-02 00:00:00",819,11473,206,1020,732,4336,661,
"2022-10-03 00:00:00",758,9885,399,919,580,4544,507,
"2022-10-04 00:00:00",681,9622,332,891,496,4442,502,
"2022-10-05 00:00:00",747,9673,178,929,490,4367,480,
"2022-10-06 00:00:00",706,9552,282,991,529,4289,595,
"2022-10-07 00:00:00",786,10517,202,795,581,4095,502,
"2022-10-08 00:00:00",798,11160,254,921,743,4432,606,
"2022-10-09 00:00:00",929,11517,195,921,747,5039,683,
"2022-10-10 00:00:00",817,10249,179,978,579,4794,524,
"2022-10-11 00:00:00",726,9796,413,1040,520,4401,557,
"2022-10-12 00:00:00",874,10091,298,1062,573,4591,550,
"2022-10-13 00:00:00",738,10242,339,983,605,4481,639,
"2022-10-14 00:00:00",875,10774,171,1057,617,4226,528,
"2022-10-15 00:00:00",852,11812,224,1249,773,4325,600,
"2022-10-16 00:00:00",894,11545,204,1235,757,4816,657,
"2022-10-17 00:00:00",815,9957,175,1204,545,4926,486,
"2022-10-18 00:00:00",783,10043,383,1203,553,4911,512,
"2022-10-19 00:00:00",781,9925,269,1218,560,4524,496,
"2022-10-20 00:00:00",948,10408,188,1165,581,4437,549,
"2022-10-21 00:00:00",826,10771,157,1097,604,4257,518,
"2022-10-22 00:00:00",824,11527,199,1237,753,4297,550,
"2022-10-23 00:00:00",887,11966,176,1300,730,4834,568,
"2022-10-24 00:00:00",882,10501,162,1110,547,5008,476,
"2022-10-25 00:00:00",730,10304,404,1277,561,4700,531,
"2022-10-26 00:00:00",815,10386,302,1128,581,4308,555,
"2022-10-27 00:00:00",774,10609,174,1293,587,4444,621,
"2022-10-28 00:00:00",771,10756,161,1213,616,3926,571,
"2022-10-29 00:00:00",791,11405,186,1257,705,4148,692,
"2022-10-30 00:00:00",898,11949,190,1383,750,4197,778,
"2022-10-31 00:00:00",812,9620,159,1187,521,4213,591,
"2022-11-01 00:00:00",800,10148,177,1224,568,4571,670,
"2022-11-02 00:00:00",775,10262,283,1198,545,4517,684,
"2022-11-03 00:00:00",810,10401,190,1245,563,4326,691,
"2022-11-04 00:00:00",866,11001,190,1081,626,4318,637,
"2022-11-05 00:00:00",934,12084,178,1331,794,4451,660,
"2022-11-06 00:00:00",966,12119,223,1352,752,5099,735,
"2022-11-07 00:00:00",890,10196,170,1320,523,4717,545,
"2022-11-08 00:00:00",777,10176,179,1240,551,4353,559,
"2022-11-09 00:00:00",846,10077,378,1176,519,4210,531,
"2022-11-10 00:00:00",810,10535,393,1223,551,4386,608,
"2022-11-11 00:00:00",740,11523,194,1177,603,3995,634,
"2022-11-12 00:00:00",870,11973,246,1300,737,4072,639,
"2022-11-13 00:00:00",865,11507,175,1318,690,4421,640,
"2022-11-14 00:00:00",859,10253,184,1256,536,4637,587,
"2022-11-15 00:00:00",734,10117,436,1148,535,4505,624,
"2022-11-16 00:00:00",755,9838,357,1181,485,4336,544,
"2022-11-17 00:00:00",782,9988,194,1081,537,4367,597,
"2022-11-18 00:00:00",819,10603,393,1063,606,4281,558,
"2022-11-19 00:00:00",864,11496,347,1247,730,4696,702,
"2022-11-20 00:00:00",899,11626,255,1186,706,4480,640,
"2022-11-21 00:00:00",885,10039,411,968,495,4608,608,
"2022-11-22 00:00:00",718,10139,338,1024,464,4292,653,
"2022-11-23 00:00:00",835,11471,189,1125,528,4398,661,
"2022-11-24 00:00:00",800,12593,198,1063,543,4617,779,
"2022-11-25 00:00:00",823,13422,184,989,574,4144,745,
"2022-11-26 00:00:00",877,14807,206,1137,688,4627,803,
